id,target
123750,7.01241
123751,7.4542947
123758,7.7345924
123762,7.0684977
123764,7.4110155
123765,7.409492
123770,7.2070365
123771,7.543049
123775,7.251518
123778,7.6447196
123781,7.3909216
123784,7.7613335
123786,7.3123307
123788,7.4940104
123790,7.7232695
123792,7.699391
123798,7.1843324
123801,6.6756067
123806,7.623244
123814,7.541027
123815,7.313286
123816,7.649185
123822,7.660104
123825,7.338574
123827,7.457671
123828,7.925512
123834,7.4984355
123839,7.6069784
123844,7.2921944
123845,7.6461754
123846,7.6457224
123848,7.080812
123849,7.016461
123854,7.795692
123855,7.5201807
123856,7.456352
123858,7.5634284
123859,7.365445
123862,7.875923
123865,7.8327065
123867,8.434444
123877,6.8905935
123883,7.386183
123884,7.5042205
123885,7.5649934
123890,7.319562
123894,7.5893087
123896,7.7577896
123897,7.6838
123898,7.4761696
123900,7.4188437
123901,7.160919
123902,7.3629637
123903,7.348368
123905,7.575646
123908,7.412202
123911,7.22594
123912,7.3833632
123913,7.1781926
123914,7.757287
123915,7.5296993
123917,7.1443057
123920,7.3777804
123922,7.696481
123924,7.2832403
123926,7.387044
123929,7.8019743
123930,7.2310677
123932,7.371462
123933,7.7780547
123934,7.8516965
123935,7.4621234
123936,6.967918
123939,7.850963
123944,7.5885997
123945,7.7572927
123948,7.3064585
123949,7.69999
123952,7.3480916
123961,7.433168
123964,7.74092
123966,7.3738823
123969,7.5156755
123970,7.5016236
123976,7.0795856
123978,7.411549
123980,7.4986663
123981,7.1576986
123985,8.135471
123986,7.3893714
123988,7.47095
123990,7.428756
123996,7.1196218
123999,7.447522
124001,7.5284553
124003,8.011474
124005,7.790585
124007,6.783526
124008,7.5209293
124009,7.4959655
124010,7.8267784
124011,6.8969173
124013,7.4595017
124014,7.6105957
124016,7.2807255
124018,7.322696
124024,7.901734
124028,7.4665484
124030,6.988058
124033,7.4708934
124036,7.31375
124041,7.3497524
124043,7.7810116
124044,7.5874133
124045,7.4035196
124052,7.4627
124053,7.547059
124057,8.070146
124058,7.2434173
124062,7.8094954
124063,7.7058096
124064,7.980529
124067,7.4856257
124071,7.54206
124072,7.0341444
124073,7.550362
124075,7.578509
124076,7.559453
124079,7.5652742
124080,7.1235533
124085,7.0585866
124086,7.7123437
124087,7.657319
124090,7.6188703
124091,7.5857124
124094,7.691659
124097,7.5827937
124100,7.738913
124103,6.8915553
124104,7.7897553
124106,7.806727
124107,7.489442
124110,7.3510485
124112,7.482449
124113,7.0852933
124117,7.4710164
124121,6.8756304
124123,7.2467594
124126,7.451491
124127,7.531253
124137,7.869798
124138,7.760257
124139,7.534567
124144,7.219652
124145,7.668287
124148,7.2892275
124150,7.0219884
124153,7.477619
124158,7.230012
124163,7.350437
124164,7.32194
124165,7.9018197
124167,7.6793494
124169,7.218188
124170,7.021846
124171,6.9965515
124173,8.005865
124177,7.501853
124179,7.1861978
124181,7.9443626
124185,7.852441
124186,7.34588
124190,7.7805405
124194,7.294348
124195,7.2124605
124196,7.4139776
124197,6.76132
124202,7.7202277
124203,7.0107126
124205,7.719902
124208,7.4858656
124213,7.741554
124214,7.9062295
124215,7.0012093
124216,7.807697
124218,7.7915945
124222,7.5478992
124223,7.453027
124224,7.522348
124229,7.2819467
124230,7.5657306
124231,7.468207
124233,7.295152
124235,7.439196
124236,7.551532
124237,7.4485173
124238,7.515072
124241,7.4073296
124249,6.940214
124251,7.1691046
124252,7.032041
124256,7.4000664
124257,7.3633986
124258,7.554626
124265,7.4861493
124268,7.3600974
124269,7.7042904
124274,7.6183357
124275,8.07982
124279,7.52528
124281,7.4548345
124284,7.8074675
124285,7.5085964
124290,7.4923987
124291,7.320858
124292,7.492797
124294,7.356881
124296,7.5922685
124305,7.5992074
124310,7.5105677
124315,7.1963286
124317,7.2847576
124318,7.494936
124319,7.334261
124325,7.179246
124326,7.4798875
124328,7.209361
124331,7.5413303
124333,7.2772455
124334,7.662361
124335,7.55183
124336,7.6756945
124339,7.0849843
124340,7.343287
124342,7.586029
124344,7.4120693
124347,7.5987263
124348,7.3463697
124349,7.350569
124350,7.586986
124352,6.270091
124356,7.530553
124360,7.8422456
124362,7.224263
124363,7.562995
124368,7.5131173
124371,7.3781133
124372,7.386668
124374,7.5101542
124376,7.4165974
124378,7.6485705
124379,7.0546565
124380,7.074365
124381,6.8063855
124389,7.203357
124391,6.998669
124395,7.426432
124396,7.491837
124398,7.4279995
124401,6.926242
124402,7.5429535
124403,7.648851
124405,7.066192
124406,7.4488926
124414,7.4005485
124416,7.6886597
124419,7.9333534
124421,7.417844
124424,7.1770887
124427,7.3043795
124430,7.2306232
124431,7.814276
124433,7.467954
124434,7.454007
124435,7.098509
124436,6.7646675
124438,7.4550376
124439,7.2594604
124441,6.9509745
124442,7.7389245
124444,6.9529214
124445,7.7797284
124446,8.033938
124447,7.013311
124450,7.414696
124452,7.3990517
124456,6.99132
124458,7.620256
124462,7.4019613
124465,7.62559
124468,7.7230744
124469,7.578659
124470,7.6853538
124471,7.3833323
124473,7.5617623
124478,7.005962
124481,6.6350865
124485,7.1262374
124489,7.0223145
124495,7.349341
124497,7.8036456
124500,7.614258
124502,7.0548344
124503,7.3480086
124505,7.087323
124508,6.6228247
124509,7.5532823
124514,7.3939033
124515,6.8936925
124518,7.5609617
124519,7.3756022
124521,7.4213767
124522,7.6131773
124530,7.558039
124534,7.5463533
124535,8.068641
124536,7.2405095
124537,7.3950553
124540,7.521258
124543,7.288422
124547,7.529227
124552,7.420883
124554,7.1527205
124555,7.36425
124563,7.3946414
124564,7.292688
124565,7.701683
124566,8.180482
124568,7.619128
124571,7.7712145
124572,7.461116
124575,7.439031
124579,7.5291286
124580,7.885546
124581,7.3089094
124582,7.576006
124585,7.4564776
124586,7.231448
124587,7.6595607
124588,8.131749
124592,7.58226
124593,7.361917
124594,7.4461336
124595,7.6176815
124596,7.395319
124599,7.4178715
124601,7.310936
124608,7.503868
124617,7.888765
124618,7.7028866
124619,7.620003
124624,7.1852837
124625,7.6633086
124628,7.950718
124636,7.340979
124637,7.4227405
124640,6.7584453
124642,7.4828606
124643,7.198086
124646,7.5510187
124647,7.4294634
124649,7.33698
124654,7.799961
124656,7.4977775
124661,8.372512
124663,7.495399
124665,7.591215
124672,7.390503
124675,7.5351753
124676,7.857368
124678,7.205956
124680,7.0674815
124681,6.870536
124682,7.4228716
124684,7.90398
124685,7.069738
124686,7.768364
124690,7.482154
124694,7.567297
124695,7.259936
124696,7.4282928
124698,7.532221
124700,7.865214
124702,7.4917607
124705,7.2305164
124706,7.197011
124708,7.832693
124712,7.1239877
124716,7.014002
124725,7.384059
124726,6.82544
124728,7.7027926
124730,7.424458
124731,7.7496977
124732,7.445022
124733,7.3363214
124738,7.2565465
124742,7.6290646
124744,7.375529
124745,7.585554
124749,7.4442887
124751,7.8694625
124752,8.295004
124754,7.3632874
124755,7.5447
124758,7.3315563
124766,7.140474
124772,7.7184653
124774,7.8263826
124776,7.355615
124780,7.399824
124782,8.0001545
124783,7.7730913
124784,7.5353417
124785,7.6200285
124792,7.9640865
124795,7.6766763
124796,7.449322
124799,7.465365
124801,7.4087667
124807,7.682637
124809,7.9273357
124810,7.654311
124813,6.9153605
124818,7.8363423
124822,7.2953167
124824,7.3657107
124826,7.0853944
124827,7.8500857
124829,7.344096
124830,7.0618577
124832,7.282334
124837,7.218862
124838,7.534865
124840,7.729007
124845,7.357697
124848,7.8547807
124850,7.4174137
124851,7.7088346
124853,7.756245
124854,8.123145
124855,7.311608
124856,7.5161376
124858,7.47418
124859,7.7379746
124862,7.770181
124863,7.546401
124866,7.1867905
124868,7.4243336
124870,7.066135
124874,7.4613123
124879,7.660112
124880,7.645247
124882,7.51432
124890,7.7126975
124892,8.126959
124893,7.5669208
124895,7.2929564
124897,7.365419
124899,7.438228
124902,7.4718995
124906,7.511962
124909,7.333581
124910,7.3170733
124912,7.395907
124914,7.1650424
124916,7.73921
124920,7.4898887
124922,7.9175987
124925,7.415217
124926,7.365032
124927,7.577655
124932,7.3317833
124933,7.629473
124934,7.308869
124940,7.6147537
124942,7.197634
124943,6.847467
124944,7.4392843
124946,7.5721626
124947,7.459612
124949,7.4991918
124954,6.9949985
124957,7.626569
124958,7.464884
124959,7.218362
124963,6.67193
124966,7.432889
124967,7.6806917
124968,7.102379
124971,7.58913
124975,7.3423986
124976,7.4616923
124977,7.623968
124981,7.0801473
124982,7.441653
124984,7.2517524
124987,7.845943
124991,7.581581
124995,7.212415
124996,7.4599686
124999,7.482112
125003,7.5662856
125004,7.975162
125005,7.3736672
125007,7.693616
125009,7.394281
125010,7.074434
125011,7.1332593
125014,7.4129167
125015,7.1641073
125017,7.164186
125022,7.7435956
125025,7.6555886
125026,7.9644485
125030,7.3421774
125035,7.219729
125041,7.111423
125042,7.6890507
125043,7.516406
125045,6.8702617
125047,7.577734
125049,7.3268194
125051,7.23783
125054,7.351278
125060,7.600435
125063,7.5433893
125064,7.165621
125065,7.523544
125069,7.4542055
125070,7.6905613
125073,8.175348
125074,7.605434
125076,7.506374
125078,7.2153864
125080,8.253318
125081,7.387233
125083,7.613813
125087,7.363659
125088,7.534325
125090,7.3475904
125091,7.8349257
125095,7.8453937
125099,7.3181515
125100,7.4870625
125102,7.3942637
125111,7.815586
125112,7.1993165
125113,7.0113406
125114,7.316613
125116,7.275784
125117,7.6007843
125123,7.3238573
125128,7.4919
125130,7.617206
125131,7.067177
125132,7.3836246
125135,7.472431
125137,7.383077
125138,7.454625
125139,7.549475
125140,7.6155176
125146,7.5149794
125148,7.207824
125149,7.4779587
125151,7.670382
125152,7.736486
125154,7.2441955
125157,7.408604
125158,7.253869
125162,7.630874
125163,7.143145
125168,7.323135
125169,7.3063054
125173,7.428686
125175,7.1378818
125184,7.839973
125187,7.3792243
125188,7.251083
125189,7.700932
125190,7.650487
125192,7.5413404
125194,7.5307302
125196,7.4463835
125197,7.6575127
125198,7.6362634
125199,7.6881537
125202,6.5685725
125203,7.3421435
125205,7.5186834
125206,7.5433583
125208,7.1705594
125209,7.59083
125210,7.708859
125212,7.639199
125215,7.8551235
125216,7.734407
125221,7.4236584
125222,7.1852717
125224,7.360609
125226,7.050289
125231,7.3021126
125232,7.379537
125233,7.3950834
125234,7.2622213
125237,7.3613043
125238,7.397498
125239,7.6523175
125245,7.7149606
125259,7.298401
125261,7.701245
125268,7.174584
125274,8.058149
125281,7.6972175
125285,7.222255
125286,6.9235883
125287,7.9150586
125288,7.435982
125289,7.4886465
125294,7.304363
125295,7.5555305
125296,7.768673
125297,7.174317
125298,7.192273
125300,7.425222
125302,7.123176
125303,8.44225
125304,7.4198966
125305,7.4542904
125306,7.415473
125307,7.3401537
125309,7.121019
125310,6.851599
125312,7.511247
125313,7.665122
125318,7.869487
125319,6.8799367
125320,7.559179
125323,7.948755
125326,7.347173
125328,7.469894
125329,7.3715568
125334,6.9889536
125338,7.700903
125340,6.878585
125342,7.262171
125345,7.3221083
125347,7.6749153
125349,7.601551
125350,7.21165
125353,7.1470594
125356,7.0626435
125357,7.8667502
125362,7.630743
125364,7.5287027
125367,7.365346
125372,7.6253085
125373,7.712922
125377,7.4148593
125390,7.7255955
125395,7.7145057
125400,7.553455
125402,7.5352464
125405,7.140254
125406,7.6695843
125408,7.45691
125411,7.288138
125413,7.4397182
125415,7.2225966
125425,7.0128045
125426,7.815196
125427,8.381296
125428,7.5706472
125432,7.5409527
125436,7.674113
125439,7.723036
125440,7.4532905
125442,7.368698
125443,7.505658
125444,7.3150306
125445,7.7104864
125448,7.2759447
125451,7.445405
125457,7.017631
125458,7.4483385
125459,7.5381737
125460,7.4861054
125461,7.233844
125462,7.4105783
125463,7.6089897
125464,7.7732596
125465,7.414802
125467,7.745301
125469,7.185942
125474,7.2865086
125478,7.5669584
125480,7.1760263
125481,7.385601
125493,7.4580536
125497,7.3712583
125499,7.7699037
125503,7.645018
125505,7.4206953
125506,7.4810314
125508,7.5588946
125513,7.4977374
125515,7.770352
125517,7.675521
125518,7.7529807
125523,7.5665717
125526,6.882489
125530,7.2771416
125532,7.534479
125534,7.93199
125536,7.2970133
125537,7.8431673
125538,7.0768323
125539,7.5565042
125542,7.657352
125543,7.055614
125544,7.533006
125545,7.200884
125547,7.7927055
125548,7.484675
125550,7.524265
125552,7.456894
125553,7.7937336
125554,7.3452344
125557,7.457371
125558,7.30837
125559,7.2336197
125561,7.3751855
125568,7.3795414
125569,7.2718377
125570,8.143679
125571,7.8682604
125572,7.628254
125574,7.7205915
125577,7.553166
125578,7.9587545
125579,7.422016
125583,7.419183
125585,7.4352636
125589,7.40524
125593,7.681912
125596,7.5432577
125598,6.9720607
125599,7.379213
125601,7.305089
125603,7.165628
125604,7.223772
125605,7.5464635
125606,7.062685
125609,7.565044
125610,7.453249
125615,7.3913045
125616,7.624877
125618,7.41505
125619,7.3448358
125620,7.5980206
125625,7.2333283
125628,7.87298
125631,7.0988646
125636,7.1326165
125637,7.737771
125638,7.422826
125642,7.818717
125643,7.521094
125646,7.264194
125647,7.701728
125651,7.1066446
125653,7.470077
125655,7.457693
125656,7.71481
125661,7.676842
125662,7.5026298
125663,7.8042927
125665,7.806266
125668,7.524585
125669,7.7748237
125674,7.3341346
125675,7.669083
125684,7.2656493
125693,7.425967
125697,7.363025
125704,7.7192297
125705,7.7571177
125707,7.253878
125717,7.5297704
125718,7.3952465
125722,7.410666
125725,7.411694
125727,7.2477527
125729,7.2522154
125734,7.854026
125739,7.692885
125741,7.311221
125746,7.4604297
125747,7.5554333
125748,7.8897557
125749,7.788362
125751,7.2906485
125760,7.309308
125762,7.1799965
125764,7.484102
125765,7.3475723
125766,7.3308454
125767,7.3800597
125769,7.1742773
125772,7.582537
125774,7.4128847
125783,7.6613927
125784,7.2645264
125786,7.518825
125788,7.757551
125790,7.313709
125794,8.048147
125795,7.519934
125804,7.5086017
125815,7.437813
125816,7.560184
125821,7.4453535
125822,7.441574
125826,7.8278465
125827,7.8498797
125828,7.113454
125833,7.296428
125835,7.60969
125839,7.4373198
125842,6.858608
125843,7.682817
125846,7.710696
125851,7.270097
125852,7.614909
125856,7.5166636
125857,7.4381394
125861,7.940426
125867,7.1422777
125870,7.389454
125871,7.516261
125878,7.353607
125880,7.563761
125884,7.8283463
125885,7.2360134
125887,7.7238536
125892,7.2757177
125900,7.6335893
125903,7.2352276
125904,7.732332
125907,7.5129423
125908,7.5938907
125909,7.7719193
125910,7.238634
125912,7.1224465
125913,7.4339895
125919,7.2414217
125921,7.69302
125925,7.4289603
125927,7.729683
125928,7.713771
125929,7.5238023
125931,7.4920707
125934,7.7295656
125936,6.6948514
125939,7.7113466
125940,7.6598244
125942,7.6175756
125943,7.490321
125944,7.4134107
125948,7.24491
125949,7.207241
125952,7.4458866
125955,7.138641
125959,7.387305
125960,7.111318
125966,7.3800716
125972,7.5957904
125973,7.25619
125974,7.1203237
125976,7.4776874
125977,7.5248833
125979,7.375259
125983,7.1133413
125985,7.1325307
125988,7.570144
125989,6.931846
125990,7.5426836
125993,7.7928653
125995,7.5268674
125999,6.758739
126004,7.8341413
126008,7.1172156
126009,7.2381644
126012,7.494371
126013,7.2750745
126014,7.8729944
126016,7.270947
126017,7.2898493
126022,8.232925
126026,7.1601963
126028,7.679213
126030,7.337999
126031,7.284684
126032,7.5815773
126034,7.64594
126035,7.6593404
126039,7.7249403
126042,7.622688
126043,7.137581
126047,7.453411
126048,7.213924
126052,7.267404
126053,7.1826982
126055,7.3115964
126072,7.267283
126074,6.947272
126078,7.079135
126079,7.0815434
126084,7.7472906
126085,7.6660566
126086,7.482748
126087,7.3828926
126089,7.8494296
126092,7.072505
126095,7.7348456
126098,7.6513686
126103,7.4340277
126104,7.5441628
126105,7.4324574
126109,7.3193903
126110,7.666687
126116,7.8460584
126118,7.6490803
126122,7.216868
126123,7.091738
126129,7.5659356
126130,7.3139367
126133,7.0554214
126136,7.2955627
126137,7.328741
126140,7.345904
126144,7.33298
126148,7.571029
126149,7.6381335
126150,7.6833053
126152,7.2928476
126153,7.7194905
126155,7.3164177
126156,7.0674677
126158,7.169695
126162,7.0813565
126163,7.640162
126165,6.9929366
126166,7.1547174
126167,7.3992877
126170,7.576215
126173,7.7054315
126174,7.449334
126181,7.397152
126183,7.411379
126189,7.785468
126191,7.4719815
126193,7.0184646
126194,7.4163575
126199,7.4019823
126200,7.5850677
126202,7.871297
126203,7.1484017
126204,7.0993056
126206,7.6887
126207,7.522398
126212,7.021215
126215,7.282642
126220,7.350632
126224,7.150748
126226,8.022026
126227,7.627852
126230,7.314624
126232,7.412342
126236,6.917792
126237,6.642752
126239,7.6813765
126240,7.3156834
126241,7.782297
126244,7.4033055
126250,7.9405026
126256,7.9069905
126258,7.305698
126260,7.347679
126262,7.778247
126264,7.3000593
126265,7.4202623
126268,7.6076097
126269,7.7423377
126270,7.547461
126277,7.5987234
126280,7.3677373
126283,6.75188
126285,7.517183
126286,6.8672833
126287,7.41527
126289,7.000425
126290,7.2549267
126291,7.4792924
126292,7.2744417
126295,7.4540334
126300,7.2778454
126303,7.2213273
126304,7.2214937
126305,7.54318
126306,7.4167786
126307,6.5912046
126314,7.474297
126316,7.3912597
126319,7.3631544
126320,7.4615765
126321,7.217983
126327,7.2196374
126336,7.4975276
126338,7.840609
126339,7.91409
126342,7.149116
126344,7.320678
126346,6.9954615
126348,8.053819
126350,7.8354635
126351,7.4156694
126353,7.3476515
126355,7.5944295
126363,7.7346096
126364,7.5649767
126365,7.4695373
126379,7.5173783
126380,7.789263
126384,7.2499795
126386,7.224561
126387,8.269908
126390,7.04418
126395,7.8091574
126396,7.467663
126399,7.4453816
126406,7.673344
126410,7.404541
126411,6.9594817
126414,7.7105737
126416,7.536514
126420,7.698696
126421,7.3368144
126425,7.705968
126429,7.2503896
126431,7.5412946
126432,7.4580812
126434,7.563878
126435,6.6086802
126436,7.018302
126437,7.449154
126438,7.678212
126442,7.555123
126443,7.384555
126444,7.804307
126445,7.7819066
126446,7.2681894
126449,7.3144298
126450,7.244018
126455,7.3292003
126458,7.465196
126459,7.443966
126463,7.5781236
126468,7.3115234
126472,8.021173
126475,7.47178
126477,7.44681
126482,7.237709
126483,7.529265
126491,7.425252
126495,7.8574624
126497,7.549093
126500,7.5893183
126505,7.281653
126506,7.9195805
126510,7.3551245
126512,7.4564323
126516,7.667453
126517,7.331365
126519,7.4458346
126520,7.7239738
126521,7.497548
126523,7.805454
126524,7.60549
126530,7.512663
126531,7.796101
126533,7.854901
126535,7.5312166
126536,7.2329035
126538,7.463852
126539,7.6329446
126542,7.8158126
126544,7.142244
126545,7.1200967
126546,7.293306
126548,7.6657596
126553,7.6092124
126556,7.016377
126557,7.527854
126558,7.3784027
126560,7.2023716
126562,7.3103476
126565,7.2737136
126574,7.515173
126576,7.8362284
126577,7.2954106
126578,7.3326993
126579,7.341336
126580,7.420544
126585,7.515589
126587,7.6032553
126590,7.4609895
126594,7.617646
126596,7.520301
126597,7.7549706
126599,7.9145646
126603,6.9277387
126605,7.2134643
126606,7.669633
126609,7.2840714
126610,7.4614315
126611,7.26633
126614,7.890098
126618,7.069963
126620,6.9739647
126632,7.1961374
126634,7.720464
126638,7.8475943
126639,7.1985774
126641,7.367193
126644,7.5745325
126645,7.8897905
126647,7.2871833
126648,7.454957
126654,7.884353
126657,7.5520625
126661,7.142357
126662,7.4973717
126664,7.7054243
126666,7.375101
126670,6.994654
126671,6.96638
126672,7.3458376
126673,7.4968953
126674,7.3969374
126676,7.8951025
126678,7.457729
126679,7.4390593
126681,7.9381475
126683,7.2519846
126693,7.677654
126697,6.584022
126700,7.132767
126701,7.6439123
126702,7.53132
126705,7.558868
126715,7.5522566
126716,7.48781
126717,7.0637703
126718,7.304059
126722,7.401882
126723,7.5963454
126725,6.7051015
126726,7.0991707
126727,7.3618183
126732,7.4381905
126734,7.060403
126736,7.8339667
126741,7.115756
126742,7.6440473
126744,7.886596
126746,7.5644197
126747,7.3455186
126748,7.194428
126749,7.172992
126751,7.603235
126752,7.2948804
126753,6.9329295
126754,7.365595
126755,7.58711
126758,7.4676585
126759,7.5909452
126764,6.991276
126766,7.485902
126768,7.4842663
126770,7.648031
126773,7.16004
126774,7.8688736
126775,7.6056304
126784,7.3638206
126795,7.1172895
126796,7.086518
126797,7.214997
126798,7.322025
126799,7.7197433
126804,7.412393
126805,7.221468
126806,7.320447
126818,7.7271667
126819,7.332976
126822,7.7360053
126823,7.366174
126824,7.4085345
126827,7.8887205
126830,7.519713
126833,7.745544
126838,7.2353215
126839,8.115638
126843,7.2042007
126846,7.0960608
126848,7.5305357
126853,7.091474
126854,7.8680863
126859,7.5609407
126860,7.785829
126861,8.130271
126862,7.4318805
126873,7.5763006
126879,7.1926417
126880,7.516693
126881,6.8701525
126884,7.5665026
126885,7.120128
126886,7.2514086
126892,7.3426676
126894,7.5245733
126897,7.3341846
126901,7.621444
126904,7.501316
126906,7.387123
126911,7.273743
126913,6.906301
126915,7.5829625
126916,7.816486
126929,7.1004963
126931,7.870162
126937,7.4773464
126940,7.6819224
126942,7.653633
126944,7.246781
126945,7.8543553
126948,7.3322077
126950,7.464382
126952,7.4980044
126954,7.605741
126959,7.386408
126960,7.342673
126961,6.979051
126962,6.900654
126965,7.154045
126966,7.5461984
126967,7.116472
126970,7.0565796
126973,7.68047
126976,7.6145134
126980,7.734769
126991,7.6273403
126993,7.518084
126996,7.84434
126997,7.617698
126998,7.379638
127000,7.7940273
127002,7.2399683
127003,7.6760087
127007,6.893858
127008,7.5963116
127011,7.4936585
127013,7.670873
127014,7.603072
127015,7.3408585
127020,7.263456
127022,7.695128
127024,7.532744
127025,7.3331833
127026,7.240071
127028,7.0932794
127029,7.3001304
127032,7.3595214
127033,7.2116103
127039,7.3361773
127042,7.1787825
127043,7.474793
127050,7.5572267
127052,7.286262
127056,7.3857303
127058,7.3332243
127059,7.0499597
127061,7.5612135
127064,7.850953
127065,7.1981497
127066,7.733549
127067,7.5174994
127068,7.5921545
127071,7.2903833
127074,7.861803
127075,7.493093
127078,7.234619
127079,7.5746837
127080,7.3510118
127084,7.7217965
127085,7.1257844
127090,7.354696
127093,7.859506
127096,7.4030447
127097,7.52919
127105,6.932561
127106,7.5388713
127108,7.7666698
127110,7.688334
127112,7.483216
127119,7.6885805
127120,7.254751
127121,7.647016
127122,7.9225554
127124,7.534335
127125,7.7010407
127127,7.452036
127128,7.462629
127129,7.6268034
127130,7.7692075
127131,7.667909
127134,8.034159
127137,7.4703846
127138,7.3490577
127139,7.601611
127143,7.0730457
127145,7.5371275
127149,7.290586
127154,7.7771053
127156,7.456523
127158,7.5301957
127159,7.0146694
127161,7.3026247
127166,7.917751
127168,7.2499084
127171,7.664092
127172,7.3908486
127173,7.8086123
127174,7.719606
127176,7.317634
127177,7.748071
127180,7.745772
127181,7.2440796
127184,7.550057
127185,7.622812
127187,7.816714
127188,7.6917653
127190,7.564039
127191,7.7597914
127194,7.2356095
127195,7.6198683
127196,7.5838504
127197,7.5059204
127202,7.295889
127204,7.166035
127206,7.4948115
127208,7.7545576
127213,7.4991155
127215,7.9841213
127218,7.682738
127220,7.8189225
127221,7.5646696
127222,7.347047
127227,7.850911
127230,7.2085223
127232,7.2220955
127233,7.3355956
127240,6.875799
127241,7.5616436
127242,7.0993876
127243,7.6083994
127244,7.0968947
127248,7.5461636
127250,7.5029116
127254,7.35302
127256,8.205827
127259,7.301998
127261,7.3032603
127262,7.2850246
127263,7.5883064
127264,6.9749565
127267,7.4747186
127268,7.875427
127272,7.1442676
127277,7.3997817
127279,7.314556
127281,7.5938096
127282,7.1490784
127283,7.860293
127284,7.636791
127285,7.7017307
127289,7.4373536
127290,7.250081
127292,7.751468
127294,7.092001
127297,7.237858
127298,7.7768545
127300,7.224257
127301,7.377957
127303,7.6940646
127304,7.237762
127307,7.303135
127309,7.467375
127310,7.4740095
127312,7.7060223
127318,7.8455267
127321,7.331998
127326,7.7658896
127328,7.7856746
127329,7.7441
127334,7.35015
127338,7.988496
127340,7.7428718
127341,7.600937
127351,7.335768
127352,7.847311
127353,7.4776096
127354,7.5347595
127356,7.7011027
127357,6.9031844
127362,7.161802
127363,7.150705
127366,7.3592033
127367,6.5753613
127368,6.985276
127369,7.7261157
127372,7.1111264
127373,7.7339907
127375,7.3194833
127380,7.642209
127381,7.2981687
127385,7.393642
127387,7.035415
127390,7.562715
127391,7.905756
127392,7.5972376
127393,7.6958923
127395,7.9390025
127398,7.505093
127400,7.2290597
127402,7.1784263
127407,7.1589046
127408,6.923155
127414,7.6078544
127417,7.201709
127418,7.073102
127420,7.640931
127421,7.3211813
127424,7.250045
127426,7.421781
127428,7.11867
127432,7.2855563
127433,7.788675
127436,7.9366083
127439,7.8060913
127442,6.832456
127444,7.6189346
127450,7.359842
127453,7.451285
127454,7.070444
127457,7.3535347
127458,7.5699654
127462,7.484252
127463,7.278814
127465,7.32371
127468,7.4111958
127469,7.5659857
127471,7.344688
127475,7.3886027
127476,6.9064283
127477,7.5249043
127478,7.5245748
127479,7.495778
127482,7.453135
127484,7.6485076
127487,7.2850637
127488,7.2029247
127493,7.342519
127494,7.471913
127500,7.306076
127504,7.4674377
127508,7.5517426
127509,7.5442424
127510,7.178598
127511,7.4748826
127513,7.0308833
127514,7.310034
127516,7.2584105
127523,7.7017393
127528,7.2517157
127529,7.0673947
127530,7.2404294
127531,7.7378745
127535,7.5794654
127537,8.097418
127541,7.50909
127546,7.605865
127548,6.380924
127549,7.5949464
127550,8.252864
127553,7.2267876
127554,7.478115
127560,7.3010025
127561,7.6946993
127562,7.312144
127567,7.313107
127569,6.9177003
127571,7.2241783
127575,7.2094593
127576,7.2092304
127582,7.3968935
127583,7.5800467
127585,7.663806
127586,8.187851
127589,7.5876837
127590,7.292204
127594,7.7728786
127598,7.3129644
127599,7.5809875
127601,7.7912936
127602,6.8071485
127603,7.70068
127604,8.113194
127606,7.7260556
127611,7.6409616
127616,7.4141583
127617,7.1974807
127620,7.748629
127622,7.4504905
127624,7.477861
127628,7.025438
127629,7.9881725
127635,7.265682
127641,7.9220815
127643,7.02543
127644,6.9702983
127645,7.592411
127653,7.3447876
127656,7.761175
127658,7.508544
127664,7.0290337
127670,7.426199
127671,7.4146094
127672,7.747654
127675,7.276622
127676,7.6958623
127680,7.874842
127683,7.5541463
127686,7.284488
127689,7.319664
127691,7.4752545
127692,7.4810615
127693,7.3663683
127694,7.804186
127695,7.452135
127696,7.322719
127699,7.9900103
127700,7.3727007
127701,7.4080305
127702,7.4868765
127708,7.3060555
127716,8.079006
127719,7.053383
127720,8.077391
127722,7.5809445
127723,7.266311
127724,7.981741
127730,7.713121
127735,7.9996605
127737,7.241788
127748,7.864197
127757,7.440504
127759,7.734127
127761,7.549492
127762,7.3900766
127763,7.8086023
127764,7.408927
127765,7.5092115
127767,7.513278
127768,7.422595
127770,7.352375
127771,7.4535985
127774,7.0473113
127775,7.003215
127776,7.039387
127777,7.730394
127778,7.4832377
127780,7.500153
127783,7.8332334
127784,7.442092
127785,7.594366
127786,7.4243007
127788,7.3585725
127800,8.608039
127806,7.3412905
127808,7.641323
127810,7.267421
127815,7.5965276
127816,7.705634
127818,7.781875
127822,7.5395017
127824,7.90029
127827,7.3949714
127830,7.3387218
127832,7.6710143
127834,7.2386417
127835,7.4066534
127838,7.5296493
127839,7.702568
127840,7.150962
127843,7.1811194
127845,7.3808026
127852,7.164716
127854,7.3359942
127857,7.462539
127858,7.6298895
127862,7.705418
127863,7.249579
127865,7.1697636
127866,7.61851
127867,7.44678
127868,7.489869
127869,7.37198
127870,7.509696
127872,7.187848
127876,7.6547675
127877,7.4403577
127878,7.2862406
127881,7.746433
127882,7.3446608
127887,7.730238
127889,7.4905066
127891,7.6375656
127892,7.514172
127894,7.2899914
127899,7.4658737
127901,7.624541
127907,7.7160854
